"Code","Country","P_falciparum_Malaria_Incidence_Per_10k.sum","Dengue_Incidence_Per_10k.sum","Cutaneous_Leishmaniasis_Incidence_Per_10k.sum","Pasture_Mosaic_Area_ha_delta","Forest_Pasture_Mosaic_delta","area_mn_pasture_mosaic_delta","Agriculture_Area_ha_delta","Forest_Agriculture_delta","area_mn_agriculture_delta"
160606,"Peru",0,27.229015633079,38.1102463970561,-3606.93000000001,-9488,0.223712741574045,3597.66,25826,0.40910969113181
160701,"Peru",210.086973524798,1266.46131857669,113.562616391131,-5723.91,-3621,0.15162816339963,2678.93999999998,10345,-0.17264458112738
160702,"Peru",312.5609974235,3.29309302794093,517.248057808361,5730.39,34531,-0.0076122280710802,206.279999999998,184,0.22319133786737
160703,"Peru",157.316469837822,247.662826115715,140.364960387639,3306.06,25179,0.11323929687235,761.76,345,0.29494455510086
160704,"Peru",1731.88451364442,396.152958957797,392.149132815316,-2599.47,977,0.204473005505626,4381.11,10019,0.26923160436354
160705,"Peru",11139.6098855947,38.063526938357,193.474618136475,-5966.73,529,0.092827437848507,4761.9,3651,0.30176521362636
160706,"Peru",22443.1159253336,39.9750488317914,417.146071076407,-12448.62,-72440,0.06246776721463,6993,45306,0.00283924599557972
160801,"Peru",663.056783972585,290.757615699934,30.9861997361945,25.47,1536,0.04127261054798,649.62000000001,1743,-1.07404878194228
160802,"Peru",307.440646605121,0,0,-20.160000000002,96,-0.00713696585183499,250.02,4290,-1.34914808698046
160803,"Peru",870.208833690391,813.371029748725,10.8983114446189,-51.1199999999999,-1540,0.32627198776611,3177.54,12423,0.34058239262039
160804,"Peru",80.9810672954197,0,0,242.28,3230,0.020756275742103,1200.69,8640,-0.1187767611746
170101,"Peru",0,2246.90780440368,244.845830325215,-3278.07,10648,-0.41967821273957,19.62,48,-2.604375
170102,"Peru",0,18906.1372829321,8426.07783394514,14124.33,70535,0.16738154882702,0,0,0
170103,"Peru",0,2249.15345915542,2152.41131990745,6343.83,10030,-0.0439335317198104,64.08,501,1.05272727272727
170104,"Peru",0,10882.0889713186,4884.91699070585,3757.05,14647,-0.46920202557503,0,0,0
170201,"Peru",0,74.5903649002005,875.163569903842,-204.21,-671,-0.083604013738271,-788.67,-7818,-0.205591788393209
170202,"Peru",0,16.450387403079,363.424336842092,-226.53,-4344,0.0912921098986951,0,0,0
170203,"Peru",0,2031.07253730115,624.296508922055,3761.19,46178,-0.20349522271641,0,0,0
170204,"Peru",5.01676188677463,4673.90657679219,2955.05693570588,3057.29999999999,24844,-0.13152088979167,37.53,78,0.14341121495327
170301,"Peru",0,1959.10813337718,903.174146719926,9179.64,25788,1.20706018776528,259.02,3713,0.201483813247623
170302,"Peru",0,1650.59276188652,842.874506001841,17928.8999999999,34443,2.15278644850988,47.1599999999999,871,0.355676470588235
170303,"Peru",0,2256.91405516898,3961.16412769273,13265.55,34965,0.81684501751496,61.4700000000001,508,0.902411140583552
190304,"Peru",0,77.7483736837539,111.367243587163,17598.1499999999,113065,0.351560135652,0,0,0
190306,"Peru",0,206.0145640318,69.6348129845812,39287.52,257061,0.0765617434559,0,0,0
190308,"Peru",0,505.268761558388,163.791439841347,26724.6000000001,125665,0.24702944763626,0,0,0
211210,"Peru",0,0,5803.67608738723,5310.54,26815,0.21529874465259,0,0,0
220102,"Peru",0,65.1886419561969,93.3032849545157,-731.16,1378,-0.0923616902354496,603.44999999999,130,1.73130210491719
220103,"Peru",0,31.77161,32.3525952416857,-320.31,810,-0.2117329648423,166.14,48,2.57537064762913
220106,"Peru",6.42966825433246,101.324699315212,188.226138782939,300.15,251,1.04154164251162,23.76,-295,0.68536429408117
220201,"Peru",0,414.951407360123,50.3543668044439,-768.690000000002,6758,-3.8718485789348,163.89,583,-0.8850006288649
220202,"Peru",0,97.6604996100306,51.7621714187561,15246.09,85881,0.49842764255818,-712.26,6878,-0.46820058997452
220203,"Peru",3.15487270088652,99.051726300806,194.471557584065,8462.52,32913,0.41933334733683,815.58,4303,-1.24265693056831
220204,"Peru",0,79.5210552813422,126.258863216205,545.31,7962,-0.28788003061065,282.6,517,0.71516920700003
220205,"Peru",202.972795277659,126.915220478781,53.3478035838254,-1357.74,8784,-5.4534066544341,496.88999999999,803,-0.75832144454202
220206,"Peru",5.47327752736639,228.010617008294,3.55882564336241,302.85,29,0.43872065341269,-215.55,-397,-8.5382383926556
220301,"Peru",0.795788003324209,282.818683961949,154.44151747877,-471.599999999999,2043,-1.6209081226072,-30.24,284,-0.090401712901126
220302,"Peru",4.22816154561689,227.072419638575,135.685425643642,-562.5,824,-6.1306059766176,58.499999999999,375,0.206380911015798
220304,"Peru",1.53053507506224,48.1761918727616,141.40107852529,-618.119999999999,2706,-0.75828400449775,275.85,374,0.393651720520128
220305,"Peru",0,38.73402,160.681166683572,236.7,-414,1.4717079027356,-18.54,54,-0.44828624078624
220401,"Peru",0,367.304808155931,112.783186537059,1853.46,11294,-0.3827538129098,163.08,774,-0.0245195270859581
220403,"Peru",0,196.642690046231,38.160159051842,-778.679999999999,3771,-2.23565444015445,19.35,54,0.29393079966148
220404,"Peru",0,58.3421205829624,31.1180316595504,180.27,4614,-0.9593039653156,150.929999999999,247,-0.33203571428571
220405,"Peru",0,173.770492633566,98.227896972631,-522.269999999999,2575,-3.4309554981431,138.150000000001,409,-0.34803325239893
220406,"Peru",0,508.618645411456,22.9755007255622,-620.82,2792,-1.2892483079729,-87.48,30,0.03455044247788
220501,"Peru",0,270.346418742021,102.09868862216,-1784.33999999999,8835,-3.90108749468913,-112.589999999999,-159,-0.133424104796937
220503,"Peru",3.49413117445112,129.17590717272,45.8814006802215,1795.05,17000,0.87208636718776,711.9,1569,18.9826363636364
220504,"Peru",59.4242656935551,340.753767470089,29.105722480936,1812.6900000001,14489,0.26621386828576,1819.44,4305,5.01700960279355
220505,"Peru",0,116.781905391787,90.1938162007728,-768.870000000001,7536,-2.53587790659375,-524.34,119,-0.41571793814433
220507,"Peru",0,362.780613469248,54.1536785642421,-83.0699999999997,2594,2.07032142857145,-246.780000000001,-230,0.48830124223603
220508,"Peru",0,98.9000613220032,70.1798203526978,-265.59,1407,-0.37013229786405,-8.28,188,-0.07887987012987
220509,"Peru",0,1782.3695327165,60.2588410868149,-444.51,2453,-5.05442970073405,-51.7500000000001,57,-0.183415384615385
220510,"Peru",0,283.422553176215,46.8859578636238,-3229.92,18916,-2.9475551304661,-3.42,131,-0.015
220511,"Peru",0,77.2228513614708,368.553275508405,-217.35,7469,-2.5436372305931,-253.889999999999,49,-0.54672042169949
220601,"Peru",1.20118366051064,1259.03467077514,60.1930536574562,1108.89,18438,-1.65958380158035,24.66,945,-0.480005250447312
220605,"Peru",4.55677744698949,474.747541407781,100.532585748708,-495.629999999997,17377,-2.7439805359772,592.83,584,0.60494242066679
220701,"Peru",1.35981724056287,476.637652799048,143.489970635995,-312.39000000001,4750,0.21209066636765,-806.67,-186,-0.68518891431946
220702,"Peru",0,83.7872467357,53.3988108997722,-1213.56,1980,-2.05854557358835,739.35,1860,0.01761000271264
220703,"Peru",0,564.312509810798,0,-53.7299999999998,920,-0.63862010696305,36.0900000000001,469,-4.11541847240662
220704,"Peru",0,55.2263484453643,5.55735352287178,-166.86,-140,-0.0489645011929398,-292.679999999999,132,-1.10312785529078
220705,"Peru",0,144.146691520632,30.3368362841367,-1008.17999999999,2028,-0.74257498340789,-391.23000000001,1275,-0.58670645901775
220706,"Peru",0,234.912535670016,33.3233906934832,-8.73000000000002,825,-1.18848332663721,-61.02,-11,-1.0385873015873
220707,"Peru",12.6911763973981,667.846341302557,25.9462048099788,249.39,2714,-0.257746184352841,139.05,182,-0.44820873228648
220708,"Peru",0,128.160664662399,1925.11187390223,3114.9,7171,0.65948422404305,63.9,176,-0.237068588903452
220709,"Peru",20.267476796544,123.587286193218,387.994579140034,-3897.27,11471,-0.79869852169738,224.46,390,-0.0107992689613199
220710,"Peru",0,53.7551113126992,492.595828971254,347.4,7781,0.16885763174315,138.6,388,-0.706395056556348
220801,"Peru",0,129.448251075964,54.1680034348384,-455.129999999999,3734,0.98486209608702,-148.94999999998,-146,0.34964008179263
220806,"Peru",0,253.856554931054,277.903620302242,297.45,-98,0.59951078372915,36.9000000000001,-310,1.07898079231692
220807,"Peru",0,169.808341264731,26.9449844943764,-238.32,183,-0.000107797031890011,226.71,176,7.1048181818182
220809,"Peru",0,108.513433412348,53.1250860754002,-126.899999999999,-201,0.130399645434977,214.38,70,5.5865690342659
220901,"Peru",0.243393196203467,483.968395613813,47.1361743620345,230.94,-358,0.67131164663499,-546.3,-86,-2.60659371715852
220902,"Peru",0,153.300176605319,58.1552281753482,56.7000000000003,177,2.10139446073861,-70.2000000000002,73,-0.570810417928528
220903,"Peru",0,297.679914127213,14.8289248628571,44.46,1817,1.8790540456139,-423.99,18,-1.10123668032787
220904,"Peru",0,511.564488079083,69.7685675503047,1326.96,19816,-0.66134858489014,-10.71,234,-0.026616022099447
220905,"Peru",0,375.645518647814,117.660327007102,1092.24,13618,-4.35311468313336,0,0,0
220906,"Peru",55.3907452460156,83.6706635439193,33.7806455684961,3990.69,7273,1.77250698902153,273.689999999998,-67,85.0735714285714
220907,"Peru",5.12735959077638,5.25451060688157,161.170611517806,9590.58,73504,-1.61720758998869,-0.71999999999999,3,-0.144
220908,"Peru",0,467.681554265809,6.97169642792949,-311.76,7790,1.39878805887293,-1189.53,-78,-0.62060180128819
220909,"Peru",0.79728926444009,552.132064679248,37.706841522068,-204.74999999999,4045,0.30755094992997,-684.18,0,-0.87846111165263
220910,"Peru",0.406822752591461,640.032295877121,15.3339322990619,54.3600000000001,1409,-0.3699493670886,-373.949999999998,-38,-2.57479838709677
220911,"Peru",397.885433892416,209.140525387315,34.8027799858659,2083.32,9686,0.28661103734411,1060.83,-32,19.9806690140845
220912,"Peru",0,154.194065224433,38.6004986223088,-459.63,2162,-1.00663256226202,-48.51,90,-0.341640798226164
220913,"Peru",0,139.831813335087,662.136810037529,-141.48,-1788,0.28578999962678,-78.03,222,-0.172448145820238
220914,"Peru",0,408.995501244173,21.8391752269211,-823.14000000001,2971,2.50409730295488,-136.170000000001,321,-0.104090292578958
221001,"Peru",0,1364.0552269875,134.406672443256,3230.0100000001,5089,0.23648788015324,-2210.31,11597,-4.67727480479905
221002,"Peru",0,189.474469407564,144.331357037338,2957.22,20357,-0.18440229071327,-645.84,5227,-1.23581955511635
221005,"Peru",0,115.019745907298,45.8273845576824,4702.5,13689,1.12890385172327,-2049.3,4080,-6.38450816473112
250101,"Peru",0.944699155279608,785.137699622042,22.917158492116,19505.34,83183,-0.30874364644966,267.39,2911,-0.84644246861925
250102,"Peru",2.77373783440163,373.602413759511,54.6669481518599,11242.1699999999,23268,-7.21458938737505,2989.35,-6258,18.1241139256427
250103,"Peru",0,3.93370453920012,107.172863476386,15842.43,44549,0.85070127372213,4324.77,18519,0.65787524585652
250104,"Peru",82.9610763998035,63.880204752796,875.489705149674,13019.49,9373,0.25644274246187,10759.23,50014,0.823073229255977
250105,"Peru",0.349566646443168,730.473054494831,31.1619619016506,3701.79,-1028,-2.66589871930155,33.03,1,11.4715384615385
250106,"Peru",0,378.360347967396,124.948407840158,25808.5800000001,123317,-0.34890063809901,10574.19,-3096,42.7206302308422
250107,"Peru",0.214031574273573,1190.88424287842,22.853660664265,4161.96,1200,0.0225445439546599,0,0,0
250201,"Peru",1.14428635713031,356.242709363867,195.262716283532,6474.8700000001,57467,0.30239489727198,13377.2400000001,73990,0.0624907463066204
250202,"Peru",0,148.04678971515,439.351003837026,1475.55,2506,-0.35228956063838,7551.63,40844,0.0613531942149601
250203,"Peru",0,110.62752778896,48.0584220077898,1268.01,2210,0.503900265453814,10140.57,50202,0.29920590313619
250204,"Peru",1.67797600560115,8.4125619384559,63.7821320360646,115.47,1086,-0.00263783112552401,602.91,4876,0.47764684402713
250301,"Peru",0.449857950736497,401.510553304691,184.666609498192,16835.2199999997,209997,-0.55362404487908,125.46000000001,3212,-2.7121145076845
250302,"Peru",3.02207740745843,482.942214873699,279.96361729185,19005.8400000001,148705,-0.93601100228482,0,0,0
250303,"Peru",3.36445342804819,307.836067813426,192.969422446707,25094.6999999999,181365,-0.53501054610544,3548.70000000001,1736,6.6794508196721
250304,"Peru",0,91.2632297584796,51.5382683289148,5007.06,21507,-1.98172198353892,269.820000000002,4458,-11.8950296667664
250305,"Peru",0,15.6582950079777,30.9914214845717,627.570000000002,4995,-7.7650293068252,-20.52,175,-13.7876086956522
250401,"Peru",0,1.8379,54.0167357160537,66.690000000001,2116,0.01511073737193,439.2,690,0.43821503732137
60802,"Peru",0,130.004000841385,5.25548667179787,8.19000000000051,-451,0.0393539211015401,438.030000000001,-10,0.840774579158602
80914,"Peru",0,53.47084,152.840858,422.1,-506,-2.51414359131977,4092.75,19072,0.42938517660586
